"token","referral","creationDate","lastUpdate","status","P1","S4","F2","A1","R3","P3","S1","D1","F1","A4","A2","D4","S2","A3","R2","D2","F3","R1","P2","S3","D3","F4","P4","R4","age","gender","countryOfOrigin_value","countryOfOrigin_label","hexadType_philanthropist","hexadType_socializer","hexadType_freeSpirit","hexadType_achiever","hexadType_player","hexadType_disruptor","hexadType_percentage_philanthropist","hexadType_percentage_socializer","hexadType_percentage_freeSpirit","hexadType_percentage_achiever","hexadType_percentage_player","hexadType_percentage_disruptor"
"c2678893-f60b-42d9-8197-110c6c5ab596","prolific","2022-01-17T07:17:00.561Z","2022-01-17T07:18:28.010Z","final",6,4,5,5,6,4,3,3,5,4,3,3,4,4,6,5,6,6,5,5,4,6,6,6,45,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,16,22,16,24,15,75.0,57.14,78.57,57.14,85.71,53.57
"0c2a8ba6-1e24-45aa-95af-0d1cc1ccea88","prolific","2022-01-17T07:17:03.869Z","2022-01-17T07:18:18.717Z","final",6,6,6,6,4,4,5,1,5,4,4,3,6,5,6,4,4,6,5,4,3,4,5,6,63,"male","gb","United Kingdom of Great Britain and Northern Ireland",20,21,19,19,22,11,71.43,75.0,67.86,67.86,78.57,39.29
"7d743998-01ea-45df-a988-18a82a8db43d","prolific","2022-01-17T07:17:08.675Z","2022-01-17T07:18:49.632Z","final",5,4,7,6,7,6,6,5,7,6,7,6,6,6,7,5,7,7,6,6,5,7,6,7,25,"male","ca","Canada",23,22,28,25,28,21,82.14,78.57,100.0,89.29,100.0,75.0
"ab37f680-263f-478b-ae43-39880a271075","prolific","2022-01-17T07:17:09.935Z","2022-01-17T07:18:55.867Z","final",7,6,2,6,6,6,6,3,6,4,6,1,7,6,6,5,6,6,7,6,1,4,7,6,34,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,25,18,22,24,10,96.43,89.29,64.29,78.57,85.71,35.71
"ca9aba44-e01c-48d5-9a3f-c596cd60c10b","prolific","2022-01-17T07:17:10.639Z","2022-01-17T07:18:39.660Z","final",7,2,7,5,4,5,4,3,5,6,6,7,3,5,7,7,7,7,5,3,5,6,7,6,40,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,12,25,22,24,22,85.71,42.86,89.29,78.57,85.71,78.57
"9b30b514-0b51-4513-9ded-2e5d913c431b","prolific","2022-01-17T07:17:13.165Z","2022-01-17T07:18:05.676Z","final",5,5,5,6,6,5,5,5,5,5,5,2,5,5,6,5,6,6,6,4,2,5,4,7,30,"male","ca","Canada",20,19,21,21,25,14,71.43,67.86,75.0,75.0,89.29,50.0
"5e2bc89a-2e5a-447c-8c75-4ff732d6f02b","prolific","2022-01-17T07:17:16.670Z","2022-01-17T07:18:16.549Z","final",7,5,6,6,5,7,6,4,5,7,6,4,7,7,7,6,4,5,6,4,4,7,6,6,27,"female","us","United States of America",26,22,22,26,23,18,92.86,78.57,78.57,92.86,82.14,64.29
"acabe2b2-05c8-42b2-bf5c-9ea671391e99","prolific","2022-01-17T07:17:17.335Z","2022-01-17T07:19:00.848Z","final",6,2,5,5,6,6,2,1,6,6,6,6,4,5,5,6,6,4,5,3,3,4,5,4,58,,"gb","United Kingdom of Great Britain and Northern Ireland",22,11,21,22,19,16,78.57,39.29,75.0,78.57,67.86,57.14
"3c928058-5f6b-4f85-b92a-7e75fb66da19","prolific","2022-01-17T07:17:18.504Z","2022-01-17T07:19:05.172Z","final",6,3,6,5,6,7,1,2,6,7,6,7,3,7,5,7,7,7,6,2,5,7,6,6,31,"female","us","United States of America",25,9,26,25,24,21,89.29,32.14,92.86,89.29,85.71,75.0
"476eddad-fb59-4585-be27-afbdab8245da","prolific","2022-01-17T07:17:30.830Z","2022-01-17T07:20:41.132Z","final",3,6,6,6,7,6,5,6,5,5,6,3,5,7,5,5,5,6,4,4,3,5,2,5,21,"male","us","United States of America",15,20,21,24,23,17,53.57,71.43,75.0,85.71,82.14,60.71
"7c132897-3a31-4659-a275-4c4b2f795f51","prolific","2022-01-17T07:17:38.418Z","2022-01-17T07:19:04.869Z","final",5,4,6,4,3,7,4,4,5,5,3,2,6,3,6,5,6,6,3,5,1,6,5,6,45,"male",,,20,19,23,15,21,12,71.43,67.86,82.14,53.57,75.0,42.86
"d91596e9-734e-4500-ba6c-a3010a27e51e","prolific","2022-01-17T07:17:41.526Z","2022-01-17T07:18:31.590Z","final",5,2,6,7,7,5,6,6,7,7,7,6,1,6,7,7,7,7,5,7,6,7,3,6,24,,"gb","United Kingdom of Great Britain and Northern Ireland",18,16,27,27,27,25,64.29,57.14,96.43,96.43,96.43,89.29
"5fa30d5f-80c0-4c1b-8569-b3f76f169756","prolific","2022-01-17T07:17:42.365Z","2022-01-17T07:18:33.593Z","final",5,2,3,7,6,7,1,4,5,5,6,1,4,6,7,5,6,6,3,2,1,3,6,7,26,"female",,,21,9,17,24,26,11,75.0,32.14,60.71,85.71,92.86,39.29
"03037a29-4aba-472e-91a3-8006e2cd55bf","prolific","2022-01-17T07:17:44.750Z","2022-01-17T07:19:03.772Z","final",7,4,5,5,6,6,5,1,5,5,5,2,6,6,6,4,5,5,6,6,2,4,7,6,30,,"us","United States of America",26,21,19,21,23,9,92.86,75.0,67.86,75.0,82.14,32.14
"9054fcfa-ee5d-4019-970f-24722e4364bb","prolific","2022-01-17T07:17:46.872Z","2022-01-17T07:19:12.055Z","final",6,5,5,6,7,6,5,7,7,5,5,3,5,4,7,7,7,4,6,5,6,5,6,7,51,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,20,24,20,25,23,85.71,71.43,85.71,71.43,89.29,82.14
"b9bf6bb4-4d80-4ee7-b418-697666cb4354","prolific","2022-01-17T07:17:46.985Z","2022-01-17T07:19:17.337Z","final",6,4,5,4,4,5,5,2,4,4,5,3,4,5,5,4,5,5,5,5,4,4,6,5,64,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,18,18,18,19,13,78.57,64.29,64.29,64.29,67.86,46.43
"ed493248-21bb-49bf-a121-5b8e04952510","prolific","2022-01-17T07:17:59.889Z","2022-01-17T07:19:54.375Z","final",6,1,6,7,5,6,1,2,7,7,6,5,2,6,5,7,7,6,3,1,5,3,1,6,24,"male","gb","United Kingdom of Great Britain and Northern Ireland",16,5,23,26,22,19,57.14,17.86,82.14,92.86,78.57,67.86
"3bf7fca7-0f83-4e7d-a611-0be7550af637","prolific","2022-01-17T07:18:06.179Z","2022-01-17T07:19:31.403Z","final",7,7,7,7,7,7,7,2,6,6,6,2,6,7,6,6,7,6,6,6,3,6,7,6,80,,"gb","United Kingdom of Great Britain and Northern Ireland",27,26,26,26,25,13,96.43,92.86,92.86,92.86,89.29,46.43
"7d05fa7b-64ee-4f73-a7a5-3b65062c17e1","prolific","2022-01-17T07:18:07.675Z","2022-01-17T07:18:52.868Z","final",6,5,6,5,5,5,5,3,4,5,5,3,5,6,5,4,5,5,5,6,3,5,6,5,34,"male","us","United States of America",22,21,20,21,20,13,78.57,75.0,71.43,75.0,71.43,46.43
"36aa28d7-6c90-4cec-b723-ca0725bedd4c","prolific","2022-01-17T07:18:12.731Z","2022-01-17T07:19:15.210Z","final",4,1,6,7,7,5,4,6,5,7,7,7,1,7,5,7,7,5,5,2,4,6,5,5,42,"female","ca","Canada",19,8,24,28,22,24,67.86,28.57,85.71,100.0,78.57,85.71
"c1c117c7-c013-49d3-9e1f-38171575d0ec","prolific","2022-01-17T07:18:13.384Z","2022-01-17T07:19:44.284Z","final",7,3,4,5,4,4,4,3,4,4,4,2,4,5,5,4,4,6,4,4,2,4,6,6,48,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,15,16,18,21,11,75.0,53.57,57.14,64.29,75.0,39.29
"d95f9d68-0142-4f7f-902a-be8718040ce5","prolific","2022-01-17T07:18:16.647Z","2022-01-17T07:19:17.944Z","final",7,4,5,5,5,5,5,2,5,3,6,5,4,5,6,5,5,5,4,4,4,5,6,6,27,"male","ca","Canada",22,17,20,19,22,16,78.57,60.71,71.43,67.86,78.57,57.14
"dc4c0b1d-aa4e-4431-b764-b1d77618008d","prolific","2022-01-17T07:18:18.450Z","2022-01-17T07:19:42.195Z","final",7,6,6,7,7,7,5,3,7,7,7,1,5,5,7,4,7,7,7,5,4,5,6,7,51,,"gb","United Kingdom of Great Britain and Northern Ireland",27,21,25,26,28,12,96.43,75.0,89.29,92.86,100.0,42.86
"be4a816e-6166-4356-a109-f953da9eccb3","prolific","2022-01-17T07:18:19.274Z","2022-01-17T07:19:36.336Z","final",7,6,7,7,7,7,6,5,6,7,7,4,6,6,7,6,6,7,7,6,5,7,7,7,57,"male","gb","United Kingdom of Great Britain and Northern Ireland",28,24,26,27,28,20,100.0,85.71,92.86,96.43,100.0,71.43
"6afd770b-e909-4968-92dd-4348cf65f1f5","prolific","2022-01-17T07:18:33.033Z","2022-01-17T07:19:26.611Z","final",6,5,6,6,4,6,6,4,6,5,5,5,5,6,5,6,6,5,6,6,6,6,6,6,51,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,22,24,22,20,21,85.71,78.57,85.71,78.57,71.43,75.0
"bc3b7288-4345-470d-a793-513bc8691463","prolific","2022-01-17T07:18:35.879Z","2022-01-17T07:20:44.710Z","final",6,5,7,6,7,7,7,1,6,5,3,1,6,7,4,2,6,5,6,6,1,5,6,6,32,"female","gb","United Kingdom of Great Britain and Northern Ireland",25,24,24,21,22,5,89.29,85.71,85.71,75.0,78.57,17.86
"73c63fc5-6815-47cb-a60d-bc2886497e25","prolific","2022-01-17T07:18:36.241Z","2022-01-17T07:21:27.649Z","final",7,7,6,7,7,7,7,6,6,7,7,5,7,7,7,7,7,7,7,7,6,7,7,7,73,"female","gb","United Kingdom of Great Britain and Northern Ireland",28,28,26,28,28,24,100.0,100.0,92.86,100.0,100.0,85.71
"ba08a7b0-6333-428b-aa5c-90529b509930","prolific","2022-01-17T07:18:41.621Z","2022-01-17T07:19:39.120Z","final",6,4,6,6,6,4,5,4,6,6,6,3,5,7,7,5,7,5,5,5,3,6,6,6,24,"female","au","Australia",21,19,25,25,24,15,75.0,67.86,89.29,89.29,85.71,53.57
"5699ad5e-b6fb-43f3-9f9a-1f7c5d584b81","prolific","2022-01-17T07:18:45.683Z","2022-01-17T07:20:38.455Z","final",7,4,5,6,5,7,6,1,5,7,7,2,6,6,6,2,6,6,7,6,1,5,7,6,19,"female","au","Australia",28,22,21,26,23,6,100.0,78.57,75.0,92.86,82.14,21.43
"bc825ab5-d77c-4373-a0c6-2c0cb6a1c54b","prolific","2022-01-17T07:18:48.391Z","2022-01-17T07:21:09.198Z","final",7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,65,,"gb","United Kingdom of Great Britain and Northern Ireland",28,28,28,28,28,25,100.0,100.0,100.0,100.0,100.0,89.29
"e63fe6e5-d149-4f29-9c22-508b7cc00cd1","prolific","2022-01-17T07:18:49.900Z","2022-01-17T07:20:56.626Z","final",6,3,5,6,6,6,6,5,6,6,6,5,5,5,5,5,5,6,5,5,5,5,5,6,53,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,19,21,23,23,20,78.57,67.86,75.0,82.14,82.14,71.43
"f6dbb2bc-9e10-4c39-bd93-2606b010b387","prolific","2022-01-17T07:18:54.614Z","2022-01-17T07:20:09.263Z","final",6,1,5,6,6,7,2,6,7,6,6,2,5,6,7,5,5,6,7,3,2,2,6,7,27,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,11,19,24,26,15,92.86,39.29,67.86,85.71,92.86,53.57
"e75843c7-6de3-4188-8c3a-d63b144b3bb9","prolific","2022-01-17T07:18:55.274Z","2022-01-17T07:20:11.631Z","final",6,4,6,6,6,6,5,3,7,7,6,2,3,6,7,4,6,7,5,4,3,6,5,6,29,,"gb","United Kingdom of Great Britain and Northern Ireland",22,16,25,25,26,12,78.57,57.14,89.29,89.29,92.86,42.86
"80bc6dbf-6059-4909-a234-31b791d73100","prolific","2022-01-17T07:18:55.736Z","2022-01-17T07:19:49.364Z","final",7,3,3,5,5,5,4,3,4,6,5,3,4,3,5,4,6,7,4,3,1,3,6,6,25,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,14,16,19,23,11,78.57,50.0,57.14,67.86,82.14,39.29
"28519b0a-9f42-4bf6-9631-7dd24ce793f1","prolific","2022-01-17T07:18:56.332Z","2022-01-17T07:20:37.045Z","final",6,6,5,6,6,5,5,2,4,6,6,2,5,5,5,3,6,5,6,6,2,4,6,6,46,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,22,19,23,22,9,82.14,78.57,67.86,82.14,78.57,32.14
"c685cfb1-61f3-4085-beb0-86d66a5cdd94","prolific","2022-01-17T07:18:58.130Z","2022-01-17T07:20:08.274Z","final",7,6,6,4,7,7,1,1,7,7,7,4,3,7,7,5,7,4,6,2,1,4,1,7,23,"male","nz","New Zealand",21,12,24,25,25,11,75.0,42.86,85.71,89.29,89.29,39.29
"ce949dc0-fe79-46ad-87ed-415144b254a1","prolific","2022-01-17T07:19:00.733Z","2022-01-17T07:21:06.997Z","final",6,4,6,6,6,7,6,3,7,6,6,3,6,5,6,6,7,2,6,7,4,4,6,6,35,"female","gb","United Kingdom of Great Britain and Northern Ireland",25,23,24,23,20,16,89.29,82.14,85.71,82.14,71.43,57.14
"cd3c38ec-2d4e-49ec-b8e9-bea0dbbf1de7","prolific","2022-01-17T07:19:01.466Z","2022-01-17T07:20:27.602Z","final",7,3,6,5,3,6,5,1,5,4,4,2,4,6,6,4,6,6,6,5,1,4,6,4,49,,"gb","United Kingdom of Great Britain and Northern Ireland",25,17,21,19,19,8,89.29,60.71,75.0,67.86,67.86,28.57
"1f74d49e-dcdc-4995-a540-696cacfa9243","prolific","2022-01-17T07:19:02.224Z","2022-01-17T07:21:27.355Z","final",6,5,5,5,6,6,5,3,5,5,5,4,5,5,5,6,5,6,5,5,5,4,5,5,43,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,20,19,20,22,18,78.57,71.43,67.86,71.43,78.57,64.29
"3e4fda5e-e18d-4340-a37a-a6c37892ab49","prolific","2022-01-17T07:19:02.237Z","2022-01-17T07:19:52.443Z","final",7,6,6,7,4,7,7,1,5,4,7,1,7,5,4,2,5,6,7,4,1,4,7,3,33,,"gb","United Kingdom of Great Britain and Northern Ireland",28,24,20,23,17,5,100.0,85.71,71.43,82.14,60.71,17.86
"ce68eed3-89c6-424d-b50a-f4b9a459bbf0","prolific","2022-01-17T07:19:06.151Z","2022-01-17T07:21:03.268Z","final",7,6,6,7,4,7,7,2,7,7,7,1,6,7,7,4,7,7,6,7,1,6,7,6,26,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,26,26,28,24,8,96.43,92.86,92.86,100.0,85.71,28.57
"af464db4-2743-40e3-859e-0851c7412d1e","prolific","2022-01-17T07:19:11.959Z","2022-01-17T07:20:51.733Z","final",6,4,6,6,5,6,6,5,5,4,6,5,5,6,5,6,5,6,6,6,6,5,6,4,54,,"gb","United Kingdom of Great Britain and Northern Ireland",24,21,21,22,20,22,85.71,75.0,75.0,78.57,71.43,78.57
"a88782b8-28a7-4425-9136-094f54f7633a","prolific","2022-01-17T07:19:26.816Z","2022-01-17T07:20:27.545Z","final",6,6,5,6,4,6,6,5,5,7,7,3,6,6,7,5,6,6,7,5,3,5,5,6,24,"female","us","United States of America",24,23,21,26,23,16,85.71,82.14,75.0,92.86,82.14,57.14
"a884f990-5f38-4b7c-88d4-6180da6de43d","prolific","2022-01-17T07:19:28.549Z","2022-01-17T07:21:48.754Z","final",6,2,5,5,6,6,5,3,5,6,6,1,4,7,7,3,6,7,3,6,2,4,6,7,26,,"us","United States of America",21,17,20,24,27,9,75.0,60.71,71.43,85.71,96.43,32.14
"94d0a319-59ba-44d1-8037-3dae9f8424f1","prolific","2022-01-17T07:19:37.928Z","2022-01-17T07:21:47.337Z","final",5,2,5,5,7,5,5,2,5,6,6,3,5,7,6,5,6,3,2,5,2,3,5,5,26,"female","gb","United Kingdom of Great Britain and Northern Ireland",17,17,19,24,21,12,60.71,60.71,67.86,85.71,75.0,42.86
"38beb830-3eea-4703-a576-251b40f1b9e1","prolific","2022-01-17T07:19:40.605Z","2022-01-17T07:20:18.604Z","final",6,6,5,7,6,6,6,5,7,6,7,5,5,6,7,5,6,6,6,5,5,6,6,7,30,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,22,24,26,26,20,85.71,78.57,85.71,92.86,92.86,71.43
"0ada1d46-5ced-4e46-87ea-244055f0f0fc","prolific","2022-01-17T07:19:41.628Z","2022-01-17T07:21:00.436Z","final",7,3,7,5,5,3,5,1,7,5,5,7,5,6,7,7,7,6,5,6,7,7,7,4,52,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,19,28,21,22,22,78.57,67.86,100.0,75.0,78.57,78.57
"664393bb-f53d-413d-ba4d-f5723c352d57","prolific","2022-01-17T07:19:43.897Z","2022-01-17T07:21:17.068Z","final",5,4,6,6,2,7,5,7,6,5,6,3,5,5,3,7,6,4,6,5,7,7,6,4,56,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,19,25,22,13,24,85.71,67.86,89.29,78.57,46.43,85.71
"df40b8b1-4a5b-406f-9dbc-11c5fd94c873","prolific","2022-01-17T07:19:44.111Z","2022-01-17T07:22:24.602Z","final",7,6,7,7,4,7,7,2,6,6,7,3,6,7,7,7,6,5,5,6,3,5,7,4,36,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,25,24,27,20,15,92.86,89.29,85.71,96.43,71.43,53.57
"8122e0ff-177b-494c-a5dd-c3b16f075c6d","prolific","2022-01-17T07:19:48.422Z","2022-01-17T07:22:25.310Z","final",7,7,7,7,6,6,7,5,7,7,7,4,6,6,6,6,7,7,4,5,6,7,7,7,28,"female","us","United States of America",24,25,28,27,26,21,85.71,89.29,100.0,96.43,92.86,75.0
"314b792b-2564-4f63-a8a3-e0bf8268c851","prolific","2022-01-17T07:19:50.826Z","2022-01-17T07:21:30.678Z","final",7,5,6,7,3,6,7,4,6,7,6,2,7,6,6,5,6,6,7,6,4,5,6,4,36,,"gb","United Kingdom of Great Britain and Northern Ireland",26,25,23,26,19,15,92.86,89.29,82.14,92.86,67.86,53.57
"dec3b1f5-ade7-48ee-bbbd-a70838524327","prolific","2022-01-17T07:19:52.268Z","2022-01-17T07:20:39.448Z","final",7,6,6,6,3,6,7,2,6,6,7,3,7,7,6,6,7,7,6,7,3,2,7,7,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,27,21,26,23,14,92.86,96.43,75.0,92.86,82.14,50.0
"b6e69473-5b36-4502-8d13-03fee386f4c2","prolific","2022-01-17T07:19:53.818Z","2022-01-17T07:21:53.805Z","final",6,4,3,5,3,4,2,3,4,4,3,4,5,4,5,3,4,6,5,4,5,4,5,6,61,"female","gb","United Kingdom of Great Britain and Northern Ireland",20,15,15,16,20,15,71.43,53.57,53.57,57.14,71.43,53.57
"d2461cce-52d8-400d-be4f-808c3a1ebb48","prolific","2022-01-17T07:19:54.951Z","2022-01-17T07:20:52.545Z","final",7,5,3,7,7,7,6,6,6,6,5,2,6,7,7,4,6,5,6,7,1,6,6,6,32,,"cn","China",26,24,21,25,25,13,92.86,85.71,75.0,89.29,89.29,46.43
"ed03272d-6216-4053-910f-30f3a9dcf44b","prolific","2022-01-17T07:19:59.775Z","2022-01-17T07:20:58.873Z","final",6,5,6,6,7,6,6,5,7,7,7,7,5,4,6,5,7,7,5,6,6,7,5,7,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,22,27,24,27,23,78.57,78.57,96.43,85.71,96.43,82.14
"428813fb-b11b-4d19-a7aa-3971cea0b49d","prolific","2022-01-17T07:20:05.855Z","2022-01-17T07:21:10.999Z","final",6,5,6,5,5,6,5,2,6,5,5,3,2,6,6,6,6,5,3,3,5,5,6,6,32,"female","us","United States of America",21,15,23,21,22,16,75.0,53.57,82.14,75.0,78.57,57.14
"420cb026-7619-457b-85fb-067cdcfe3e9f","prolific","2022-01-17T07:20:05.885Z","2022-01-17T07:21:28.879Z","final",7,6,6,6,7,6,7,2,6,7,6,3,6,7,7,5,6,5,7,7,6,7,7,6,22,"female","us","United States of America",27,26,25,26,25,16,96.43,92.86,89.29,92.86,89.29,57.14
"5b3e351a-afe4-4e88-b764-8f04d0b66e81","prolific","2022-01-17T07:20:13.595Z","2022-01-17T07:22:00.806Z","final",6,4,5,6,6,6,3,3,6,6,6,3,2,4,2,5,6,4,3,5,4,6,6,6,49,"female","us","United States of America",21,14,23,22,18,15,75.0,50.0,82.14,78.57,64.29,53.57
"78996fbd-7c11-45aa-a0cc-ac137122feed","prolific","2022-01-17T07:20:25.011Z","2022-01-17T07:21:32.235Z","final",6,5,7,6,3,7,5,2,4,5,7,1,6,6,5,6,3,4,6,5,2,4,6,6,32,,"au","Australia",25,21,18,24,18,11,89.29,75.0,64.29,85.71,64.29,39.29
"cb0ae61c-1ffc-4948-a319-2718d0326343","prolific","2022-01-17T07:20:28.596Z","2022-01-17T07:22:40.089Z","final",7,2,6,5,5,7,2,4,7,7,6,6,2,6,6,7,7,6,4,4,3,6,6,6,35,"female","au","Australia",24,10,26,24,23,20,85.71,35.71,92.86,85.71,82.14,71.43
"246d141a-d908-472e-89d2-75856f24f0bb","prolific","2022-01-17T07:20:29.019Z","2022-01-17T07:22:18.714Z","final",6,5,6,5,6,6,6,2,6,6,5,1,6,7,6,3,5,6,6,6,1,4,6,7,55,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,23,21,23,25,7,85.71,82.14,75.0,82.14,89.29,25.0
"cc9b8faf-227d-48cd-acb4-553e21b000a8","prolific","2022-01-17T07:20:44.030Z","2022-01-17T07:21:44.209Z","final",6,6,5,6,5,6,5,3,5,6,6,3,6,7,6,5,7,5,6,6,2,5,5,6,38,"female","nz","New Zealand",23,23,22,25,22,13,82.14,82.14,78.57,89.29,78.57,46.43
"fa729b62-27a4-46c9-923b-60b2400b2d75","prolific","2022-01-17T07:20:46.165Z","2022-01-17T07:25:31.471Z","final",6,2,2,4,5,4,2,2,6,4,3,1,1,1,5,2,7,7,2,2,1,1,6,7,69,"male","gb","United Kingdom of Great Britain and Northern Ireland",18,7,16,12,24,6,64.29,25.0,57.14,42.86,85.71,21.43
"073a99f6-f740-4333-afed-9c87e5855120","prolific","2022-01-17T07:20:48.328Z","2022-01-17T07:23:10.519Z","final",6,2,5,6,6,7,4,3,7,7,7,2,2,7,6,7,7,5,6,5,5,7,6,6,51,"female","gb","United Kingdom of Great Britain and Northern Ireland",25,13,26,27,23,17,89.29,46.43,92.86,96.43,82.14,60.71
"d5dbdab2-4a4f-4ebd-b6be-69e793197c00","prolific","2022-01-17T07:20:49.058Z","2022-01-17T07:22:28.766Z","final",7,4,4,5,4,6,5,3,5,6,6,4,4,6,6,5,7,6,5,5,2,4,7,6,50,,"gb","United Kingdom of Great Britain and Northern Ireland",25,18,20,23,22,14,89.29,64.29,71.43,82.14,78.57,50.0
"04a0e29f-1e84-491a-915c-4dd9c2a74018","prolific","2022-01-17T07:20:49.988Z","2022-01-17T07:21:58.819Z","final",5,3,4,5,6,5,3,4,5,5,6,6,2,3,7,6,6,6,5,4,6,5,5,6,56,,"gb","United Kingdom of Great Britain and Northern Ireland",20,12,20,19,25,22,71.43,42.86,71.43,67.86,89.29,78.57
"44d29793-5558-46f9-9454-bbc7970ec405","prolific","2022-01-17T07:20:57.043Z","2022-01-17T07:22:15.904Z","final",6,3,7,4,7,4,3,2,5,5,3,6,6,7,7,7,7,7,5,5,1,6,6,5,36,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,17,25,19,26,16,75.0,60.71,89.29,67.86,92.86,57.14
"22087d0e-81a5-44a1-a5f6-f9662ed847bc","prolific","2022-01-17T07:20:57.555Z","2022-01-17T07:22:05.087Z","final",6,3,7,6,7,7,5,1,7,5,6,2,3,6,7,3,5,7,6,5,2,6,6,7,27,"female","mx","Mexico",25,16,25,23,28,8,89.29,57.14,89.29,82.14,100.0,28.57
"6f7ed63d-a492-46b2-8095-fc0213195dca","prolific","2022-01-17T07:21:03.747Z","2022-01-17T07:22:13.378Z","final",6,6,4,5,5,3,3,3,5,3,6,3,5,5,6,3,7,6,4,6,3,5,6,6,19,"female","ca","Canada",19,20,21,19,23,12,67.86,71.43,75.0,67.86,82.14,42.86
"1639ca82-c33b-4cf8-ae75-4d59a5e16e1d","prolific","2022-01-17T07:21:03.833Z","2022-01-17T07:23:17.490Z","final",7,7,7,7,3,7,7,5,7,7,7,2,7,7,7,3,6,3,7,6,1,5,5,6,30,,"gb","United Kingdom of Great Britain and Northern Ireland",26,27,25,28,19,11,92.86,96.43,89.29,100.0,67.86,39.29
"8bfa0479-bd45-46c7-9143-6f8a4533931a","prolific","2022-01-17T07:21:13.269Z","2022-01-17T07:23:53.471Z","final",6,3,5,6,6,7,3,3,4,6,6,2,5,7,5,5,7,3,5,5,3,5,6,6,48,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,16,21,25,20,13,85.71,57.14,75.0,89.29,71.43,46.43
"d1b3fdff-75cc-48e1-90ff-56362aa74a4e","prolific","2022-01-17T07:21:16.120Z","2022-01-17T07:23:00.161Z","final",6,2,6,6,7,4,2,2,6,6,6,4,2,7,6,5,7,5,4,4,4,4,5,6,57,"male","gb","United Kingdom of Great Britain and Northern Ireland",19,10,23,25,24,15,67.86,35.71,82.14,89.29,85.71,53.57
"1d7869cb-9f3c-4086-befa-38a03f327f92","prolific","2022-01-17T07:21:16.575Z","2022-01-17T07:22:54.153Z","final",6,5,6,7,5,6,6,6,7,7,5,4,6,6,5,6,6,7,5,6,6,7,6,7,41,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,23,26,25,24,22,82.14,82.14,92.86,89.29,85.71,78.57
"43ba6bf2-9351-4daa-944e-2da1054d3af4","prolific","2022-01-17T07:21:21.099Z","2022-01-17T07:22:29.507Z","final",5,2,7,5,5,6,5,1,7,6,7,4,3,7,6,4,7,5,6,5,5,7,7,7,55,"female","fi","Finland",24,15,28,25,23,14,85.71,53.57,100.0,89.29,82.14,50.0
"abdb9225-0007-4009-8bc8-576ce048d04b","prolific","2022-01-17T07:21:22.081Z","2022-01-17T07:23:01.978Z","final",7,6,7,6,7,7,5,1,7,7,5,5,6,7,7,4,7,7,7,7,6,6,6,3,47,"female","il","Israel",27,24,27,25,24,16,96.43,85.71,96.43,89.29,85.71,57.14
"9b627f9c-7d85-44bf-a52c-00f85e8148ad","prolific","2022-01-17T07:21:23.635Z","2022-01-17T07:24:22.927Z","final",4,4,3,4,4,5,3,1,5,4,6,2,6,6,5,5,6,5,6,5,3,5,4,5,53,"female","gb","United Kingdom of Great Britain and Northern Ireland",19,18,19,20,19,11,67.86,64.29,67.86,71.43,67.86,39.29
"aca82ab9-525c-4bf5-9d9b-c8607e3faf28","prolific","2022-01-17T07:21:26.587Z","2022-01-17T07:22:42.990Z","final",5,5,6,5,4,5,6,6,5,3,4,5,5,5,5,6,6,6,5,6,5,6,7,5,38,"male","gb","United Kingdom of Great Britain and Northern Ireland",22,22,23,17,20,22,78.57,78.57,82.14,60.71,71.43,78.57
"855733ad-dd04-413e-a11c-af7d5a5269dc","prolific","2022-01-17T07:21:27.466Z","2022-01-17T07:22:57.586Z","final",7,6,5,5,6,6,5,2,6,6,6,6,4,5,6,6,7,4,6,6,4,5,7,4,46,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,21,23,22,20,18,92.86,75.0,82.14,78.57,71.43,64.29
